bank_name,date,year_month,failed,processing_timestamp,ROA,Capital_Ratio,NPL_Ratio,Cost_Income_Ratio,ROE,Liquid_Assets_Ratio,Loan_Deposit_Ratio,Net_Open_FX_Ratio,WAR,CAMELS_Net_Interest_Income_Ratio,CAMELS_Net_Commission_Income_Ratio,CAMELS_Net_Interest_Expense_Ratio,CAMELS_Provisions_Ratio,CAMELS_Total_Equity_Ratio,CAMELS_Common_Equity_Ratio,CAMELS_ROA,CAMELS_ROE,CAMELS_Interest_Income_Ratio,CAMELS_Interest_Expense_Ratio,CAMELS_Cost_of_Deposits,CAMELS_Commission_Income_Ratio,CAMELS_Commission_Expense_Ratio,CAMELS_Net_Interest_Margin,CAMELS_Operating_Expense_Ratio,CAMELS_Loan_Loss_Provision_Ratio,CAMELS_Deposit_Ratio,CAMELS_Loan_Asset_Ratio,CAMELS_Loan_Deposit_Ratio,CAMELS_Cash_Ratio,assets_total_assets,liabilities_total_liabilities,equity_total_equity_capital,financial_results_profit_loss_after_tax
A-Bank,2024-11-01,2024-11,0,2025-08-01T15:52:46.157061,0.0316837643220844,0.1164638844856997,-0.1419372039448208,0.687001786312869,0.2720479783239141,0.0749085921129268,0.6129869039261374,0.0,1,0.09920643168321654,0.021961416934552225,-0.12274679861034557,-0.07531600055926108,0.11646388448569972,0.06122054253653061,0.031683764322084466,0.2720479783239141,0.14392261590378,0.04471618422056345,0.055326740071361596,0.057990682367471375,0.03602926543291916,0.09920643168321654,0.07097161504039547,-0.1419372039448208,0.9567945174169237,0.4740231251847039,0.6129869039261374,0.07490859211292689,34558432.7146,27930820.46126,4024809.31568,1094941.23747
A-Bank,2024-12-01,2024-12,0,2025-08-01T15:52:46.157061,0.0343299276913003,0.1186117203275052,-0.1408339889232356,0.6999224418810653,0.2894311590499664,0.099253510388657,0.6326184922389189,0.0,1,0.11027168689454517,0.024083176720684808,-0.137010646459496,-0.07654800087602613,0.11861172032750528,0.06073579715083147,0.03432992769130031,0.2894311590499664,0.15983684037386411,0.04956515347931894,0.061583838166545314,0.06372994567666043,0.039646768955975624,0.11027168689454517,0.07928779712452197,-0.14083398892323565,0.9469023034976042,0.4821217881083113,0.6326184922389189,0.09925351038865705,34834250.95658,28036008.25156,4131750.43228,1195857.31652
A-Bank,2025-01-01,2025-01,0,2025-08-01T15:52:46.157061,0.022128917266633,0.1014319311545943,-0.1384794976206312,0.6995828169915448,0.218165197238589,0.0680107438718446,0.5979351727113743,0.0,1,0.11542259340660474,0.02433100738263434,-0.13964562537884342,-0.07202879779072151,0.1014319311545943,0.05705889690982201,0.02212891726663305,0.21816519723858907,0.16716600062563855,0.05174340721903381,0.06260247883080977,0.06606000213696842,0.04172899475433409,0.11542259340660474,0.08410749114854164,-0.1384794976206312,0.937229964473337,0.4631948893075291,0.5979351727113743,0.06801074387184466,37078985.30432,30647237.48488,3760993.08467,820517.79813
A-Bank,2025-02-01,2025-02,0,2025-08-01T15:52:46.157061,0.0087740742601676,0.1268893431033334,-0.1421120825149433,0.5461009542639784,0.0691474480486704,0.0830989540034456,0.6336013964561632,0.0,1,0.012526261427447852,0.005176514816423062,-0.01572254520286676,-0.0764036819239449,0.12688934310333347,0.05798995418768724,0.008774074260167675,0.06914744804867048,0.01805857922830501,0.005532317800857154,0.006943980628569964,0.008631662720588688,0.0034551479041656273,0.012526261427447855,0.006780462597805477,-0.14211208251494334,0.955989897383643,0.48257858747837507,0.6336013964561632,0.08309895400344564,36483663.93173,29066789.526970003,4629388.1503,320110.37662
A-Bank,2025-03-01,2025-03,0,2025-08-01T15:52:46.157061,0.0132463191148694,0.1117210759425998,-0.1405688051367779,0.5958855958022138,0.1185659823189951,0.0867195539219503,0.6083029099966949,0.0,1,0.02287386645924055,0.007007492786413629,-0.028051215964853993,-0.07284666301389521,0.11172107594259983,0.05531458354804422,0.013246319114869409,0.11856598231899516,0.03314491244956011,0.010271045990319555,0.012595829820585887,0.013610437512780793,0.006602944726367165,0.022873866459240555,0.015138936287703773,-0.1405688051367779,0.9404316172361101,0.46648212327884203,0.6083029099966949,0.08671955392195038,38248249.63497,31188856.6808,4273135.60214,506648.52025
A-Bank,2025-04-01,2025-04,0,2025-08-01T15:52:46.157061,0.0152295832914408,0.1119474465379265,-0.1434561972494753,0.6076323476538668,0.1360422569913751,0.0990578252324341,0.6103581815638124,0.0,1,0.0344943945578695,0.012999232287839058,-0.042402412644754334,-0.07455180182178077,0.11194744653792658,0.05441116884055657,0.015229583291440836,0.13604225699137512,0.050315991933735205,0.01582159737586571,0.019448780279506833,0.02398892520287803,0.010989692915038972,0.03449439455786949,0.024362350054854424,-0.1434561972494753,0.9462345334788347,0.4698308423074737,0.6103581815638124,0.09905782523243412,38883303.65039,31631596.74585,4352886.55662,592176.51159
ALPARI BANK,2019-01-01,2019-01,0,2025-08-01T15:52:46.157061,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
ALPARI BANK,2019-02-01,2019-02,0,2025-08-01T15:52:46.157061,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
ALPARI BANK,2019-03-01,2019-03,0,2025-08-01T15:52:46.157061,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
ALPARI BANK,2019-04-01,2019-04,0,2025-08-01T15:52:46.157061,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
ALPARI BANK,2019-05-01,2019-05,0,2025-08-01T15:52:46.157061,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
ALPARI BANK,2019-06-01,2019-06,0,2025-08-01T15:52:46.157061,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
ALPARI BANK,2019-07-01,2019-07,0,2025-08-01T15:52:46.157061,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
ALPARI BANK,2019-08-01,2019-08,0,2025-08-01T15:52:46.157061,-0.0431343858199439,0.7214069083872637,-0.0028326728889297,1.4430684138739225,-0.0597920332040799,0.031876963484735,0.7689629207859205,0.0,0,0.07103774563801804,0.024013866248624005,-0.25946618811302,-0.004808880441934445,0.7214069083872637,0.7740683235400232,-0.043134385819943916,-0.05979203320407992,0.07919013055739366,0.008152384919375614,0.029776680271345907,0.03066562289754681,0.006651756648922808,0.07103774563801804,0.13686706105522042,-0.0028326728889297974,0.881409255593116,0.18556300833304948,0.7689629207859205,0.03187696348473504,299715.14522,82057.27461,216216.57631,-12928.02871
ALPARI BANK,2019-09-01,2019-09,0,2025-08-01T15:52:46.157061,-0.0552877819669897,0.7656922586314825,-0.0048833520698477,1.4644179149919616,-0.0722062700043557,0.0262955426883248,1.0062390835937676,0.0,0,0.0874620292200451,0.029208836767820493,-0.3835125697775026,-0.0062525585337363365,0.7656922586314825,0.8311677885352817,-0.05528778196698978,-0.0722062700043557,0.09839600034975168,0.010933971129706578,0.047944409742390726,0.037462276768323914,0.008253440000503424,0.08746202922004512,0.16950166044133852,-0.004883352069847749,0.8670339590559485,0.19896525196348117,1.0062390835937676,0.026295542688324885,279125.35014,63655.98276,213724.11979,-15432.2215
ALPARI BANK,2019-10-01,2019-10,0,2025-08-01T15:52:46.157061,-0.0585800421547262,0.7901519807765726,-0.0064309580422655,1.42718442275828,-0.0741376894317886,0.0308929180480626,1.0755888155105675,0.0,0,0.10044075646637743,0.03323283623264041,-0.49170504689821637,-0.005577680531604471,0.7901519807765726,0.8586384708001915,-0.0585800421547262,-0.07413768943178868,0.11339031437725419,0.012949557910876755,0.06339421569380851,0.04218499915270982,0.00895216292006941,0.10044075646637744,0.19066053613232528,-0.006430958042265551,0.8371888667221355,0.18393951237649223,1.0755888155105675,0.030892918048062615,270195.20774999994,55192.8666,213495.2786,-15828.04666
ALPARI BANK,2019-11-01,2019-11,0,2025-08-01T15:52:46.157061,-0.0606393382279191,0.8106939082844105,-0.0095862516692597,1.390847183050313,-0.0745730147992383,0.0445388658629183,0.9938281930242406,0.0,0,0.11469301910019133,0.03526251022745151,-0.6289884194743922,-0.00450089451114669,0.8131539054867144,0.8833118940870758,-0.060639338227919164,-0.0745730147992383,0.1302838481058006,0.015590829005609277,0.08550172426769198,0.04500466870161207,0.009742158474160564,0.11469301910019135,0.21137165652792925,-0.009586251669259796,0.8197640012173459,0.1485574687979329,0.9938281930242406,0.04453886586291834,262647.88412,47892.58094,213573.15274,-15926.79388
ALPARI BANK,2019-12-01,2019-12,0,2025-08-01T15:52:46.157061,-0.0618298581280728,0.7558909868270788,-0.0163519087287122,1.3995903358748407,-0.0817973215788818,0.1126978098324206,0.8004720464532252,0.0,0,0.11700155558599191,0.03355354790403285,-0.4873975194529553,-0.004055358986678935,0.7558909868270788,0.8250129877091724,-0.06182985812807288,-0.08179732157888181,0.13320353061427653,0.01620197502828463,0.06749314057812494,0.04322371762414889,0.009670169720116039,0.11700155558599189,0.21360200246370034,-0.01635190872871229,0.6553504251014193,0.12592967345522763,0.8004720464532252,0.11269780983242066,281207.69425000006,67504.93459,212562.36151,-17387.03184
ALPARI BANK,2020-01-01,2020-01,0,2025-08-01T15:52:46.157061,-0.0618949604348417,0.8106939082844105,-0.0243786442311946,1.3971276409471698,-0.0703238114165384,0.0106374814478179,1.5670092092348558,0.0,0,0.14665063162631847,0.040164056434419934,-1.280584872830423,-0.005339231000751817,0.8801422901871545,0.9498104327991747,-0.06189496043484174,-0.07032381141653848,0.1666997515731388,0.02004911994682029,0.17507322970747502,0.05170507056212347,0.011541014127703543,0.1466506316263185,0.2616279471958748,-0.02437864423119466,0.71049795716316,0.12749993192284897,1.5670092092348558,0.010637481447817999,244259.26689,27972.19968,214982.91056,-15118.41766
ALPARI BANK,2020-02-01,2020-02,0,2025-08-01T15:52:46.157061,-0.000353232862311,0.6739788233917292,-0.0314070413425527,1.0335118102401857,-0.000524100832328,0.0980806413222477,0.2027767408633735,0.0,0,0.009119687211879416,8.982780631948109e-05,-0.028291950683068823,-0.0036790619184891436,0.6739788233917292,0.7385539852268165,-0.00035323286231106065,-0.0005241008323280138,0.01010642077168702,0.0009867335598076042,0.0030611375766310444,0.0006544559889610849,0.0005646281826416038,0.009119687211879416,0.011535515665903292,-0.03140704134255271,0.9230348173389349,0.06033277101595452,0.2027767408633735,0.09808064132224778,314127.34159,101256.47157,211715.17608,-110.9601
ALPARI BANK,2020-03-01,2020-03,0,2025-08-01T15:52:46.157061,-0.0049186621655162,0.711844501532473,-0.0363454734407145,1.265307811167118,-0.0069097424436477,0.1408942416645792,0.2039957120492377,0.0,0,0.018078314701394756,0.0008201143666649832,-0.0635797628311097,-0.0038147916703480025,0.711844501532473,0.7755177504410229,-0.004918662165516228,-0.0069097424436477825,0.01955949079448482,0.0014811760930900657,0.005209159496626672,0.0018095865670911912,0.0009894722004262079,0.018078314701394756,0.02452535137142276,-0.036345473440714586,0.9079955069790062,0.05266763011801808,0.20399571204923775,0.14089424166457923,299154.98370999994,85061.93951,212951.83026,-1471.4423000000002
ALPARI BANK,2020-04-01,2020-04,0,2025-08-01T15:52:46.157061,-0.0037913592491748,0.8106939082844105,-0.0354176759617532,1.096507293525492,-0.004611953619844,0.0701526147973364,0.4479487796986744,0.0,0,0.0316580198137983,0.00185567664530244,-0.18254058843420012,-0.00449768483647103,0.8220722846954833,0.8942921519770682,-0.0037913592491748086,-0.004611953619844057,0.03412802440101054,0.002470004587212231,0.014242081262087583,0.003510757509025568,0.0016550808637231277,0.0316580198137983,0.04444949168372792,-0.0354176759617532,0.8319309449047073,0.06463086032897672,0.44794877969867447,0.07015261479733644,259423.05262,44991.74792,213264.50157,-983.56599
ALPARI BANK,2020-05-01,2020-05,0,2025-08-01T15:52:46.157061,-0.0033841935026597,0.757659653728782,-0.0364624989513127,1.0694322921306505,-0.00446664077466,0.0714274318148655,0.4198529911421816,0.0,0,0.03877608925891348,0.003217356590878654,-0.16293260868863144,-0.004351833284136275,0.757659653728782,0.8236203849380935,-0.0033841935026597894,-0.004466640774660046,0.041698774676061236,0.002922685417147762,0.012280783557424924,0.005056954327667677,0.0018395977367890227,0.038776089258913474,0.05321270365046649,-0.03646249895131275,0.5960841027171438,0.059560836224318695,0.41985299114218166,0.07142743181486554,281683.1689,67037.3585,213419.97221,-953.27035
ALPARI BANK,2020-06-01,2020-06,0,2025-08-01T15:52:46.157061,-0.0028896621294933,0.6886830888832448,-0.0359251586395081,1.0510057640056585,-0.0041959243317258,0.0261513765665998,0.199421487228578,0.0,0,0.04411419109458687,0.003917241675382073,-0.14361858592569193,-0.004154778790710159,0.6886830888832448,0.7492937990481753,-0.0028896621294933434,-0.00419592433172588,0.047996556244149315,0.0038823651495624462,0.01263946541900357,0.005903681967042992,0.001986440291660918,0.04411419109458687,0.06036921603550905,-0.035925158639508147,0.9283073051198213,0.056863212634761816,0.19942148722857808,0.026151376566599896,309624.87651,95105.03729,213233.41635,-894.71128
ALPARI BANK,2020-07-01,2020-07,0,2025-08-01T15:52:46.157061,-0.0074618708830634,0.8106939082844105,-0.0394076109659809,1.091465207863355,-0.0089060655202123,0.120947006781804,0.4964203965106107,0.0,0,0.06278511737044462,0.005666377375918947,-0.39890260941292593,-0.004763944390972037,0.8378414537967037,0.915630295923368,-0.007461870883063415,-0.008906065520212354,0.06806636836971622,0.005281250999271594,0.03355420667837708,0.008609184967704958,0.0029428075917860112,0.06278511737044462,0.0903988181031195,-0.039407610965980965,0.8354216622652502,0.06527474479797382,0.49642039651061076,0.12094700678180409,253377.37407,39880.2309,212290.06745,-1890.66925
ALPARI BANK,2020-08-01,2020-08,0,2025-08-01T15:52:46.157061,-0.0095518416517497,0.8106939082844105,-0.0177316780497179,1.099643727853121,-0.0111608609925391,0.0343311016562734,1.337174539209514,0.0,0,0.07263612998674965,0.007862431918552414,-0.5187080410046062,-0.00413345599872433,0.8558337621205864,0.9388993803556119,-0.00955184165174971,-0.011160860992539181,0.0784958417726385,0.0058597117858888575,0.04184528583591218,0.011432091992058484,0.00356966007350607,0.07263612998674965,0.1075990027097549,-0.01773167804971793,0.81880305757372,0.15331945652513868,1.337174539209514,0.034331101656273476,247097.83056,34601.796619999994,211474.66594,-2360.2393500000003
ALPARI BANK,2020-09-01,2020-09,0,2025-08-01T15:52:46.157061,-0.0139598093786627,0.8106939082844105,-0.0193935059371945,1.1284065318119207,-0.0161044465692329,0.0426376240710508,1.506604905154802,0.0,0,0.08327507494956514,0.00896209751129813,-0.6473250732366208,-0.004525590593806383,0.8668295007002936,0.954069794994523,-0.013959809378662758,-0.016104446569232954,0.08995609768017236,0.00668102273060722,0.05193382931213358,0.012982028111727457,0.004019930600429327,0.08327507494956514,0.12460599429610632,-0.019393505937194553,0.8080187739627087,0.1566078155015146,1.506604905154802,0.04263762407105088,243168.79249,31282.42711,210785.88298,-3394.58999
ALPARI BANK,2020-10-01,2020-10,0,2025-08-01T15:52:46.157061,-0.0150069637136291,0.8106939082844105,-0.0213871038144859,1.122796216432838,-0.0174726755571762,0.239310589133816,1.456561431249735,0.0,0,0.09223200013240834,0.009996948797049387,-0.6766514772097446,-0.0048116528586453445,0.8588818389331138,0.946505906834567,-0.01500696371362917,-0.017472675557176208,0.099297256955147,0.007065256822738654,0.05183359852447237,0.014454748668124887,0.004457799871075501,0.09223200013240836,0.13948891809232955,-0.02138710381448595,0.8348752946360913,0.16575514138787617,1.456561431249735,0.23931058913381603,245112.04666,33410.3672,210522.28538,-3678.38759
ALPARI BANK,2020-11-01,2020-11,0,2025-08-01T15:52:46.157061,-0.0218691781051781,0.8106939082844105,-0.0236791158264038,1.1695617401056968,-0.0258895250647626,0.0729853575886677,1.18478442084515,0.0,0,0.09989183337586721,0.012346431827977856,-0.6641893356790479,-0.004891932487405235,0.8447114441254687,0.9390257594736716,-0.021869178105178147,-0.025889525064762615,0.10729184930856822,0.007400015932701008,0.04920333825349997,0.01704031455435349,0.004693882726375637,0.09989183337586721,0.15302980671784153,-0.02367911582640387,0.8601394159620656,0.1532661578420159,1.1847844208451501,0.07298535758866774,247064.57481,37157.67781,208698.27378,-5403.09919
ALPARI BANK,2020-12-01,2020-12,0,2025-08-01T15:52:46.157061,-0.0205204726730857,0.6837662649117543,-0.0246341387583252,1.1818925030749288,-0.0300109463220361,0.2407799857892632,0.7361699901925747,0.0,0,0.08876764485022828,0.011142687852233612,-0.28399771868309287,-0.003669094562797425,0.6837662649117543,0.7631179581885259,-0.020520472673085783,-0.03001094632203611,0.09515973526469002,0.006392090414461726,0.02045045915531606,0.015287983020155717,0.004145295167922105,0.08876764485022828,0.1354647669855571,-0.02463413875832522,0.46776023108811177,0.10763196051141131,0.7361699901925747,0.3593390423335751,304015.90935000003,95024.62342,207875.82281,-6238.55016
ALPARI BANK,2021-01-01,2021-01,0,2025-08-01T15:52:46.157061,-0.024571182807483,0.8106939082844105,-0.0292500968994518,1.1993860554279998,-0.0295797794323056,0.0247401259679728,1.0808879571307148,0.0,0,0.11601721235796113,0.016967111586465827,-0.7070932892723227,-0.005248770138335037,0.8306749840280274,0.9260665583506037,-0.024571182807483077,-0.02957977943230566,0.12395707152095341,0.007939859162992289,0.04839127762005703,0.024111163156455295,0.007144051569989462,0.11601721235796113,0.18119709460762187,-0.029250096899451843,0.7743638544234102,0.13733191041391765,1.0808879571307148,0.02474012596797288,250521.94997,41104.70105,208102.31679,-6155.620629999999
ALPARI BANK,2021-02-01,2021-02,0,2025-08-01T15:52:46.157061,-0.0064076957235442,0.7647767390681849,-0.0279534275400006,1.961804659902058,-0.0083785180644372,0.0596108387222201,0.6577626852233848,0.0,0,0.004701083140826052,0.0015561026705395386,-0.020397369816460793,-0.004748293699957731,0.7647767390681849,0.8657578483689248,-0.006407695723544206,-0.008378518064437257,0.005165357168744223,0.0004642740279181701,0.0020144227957561156,0.0024622944704334807,0.0009061917998939418,0.004701083140826053,0.013292091525745337,-0.0279534275400006,0.846739482119968,0.128363870899378,0.6577626852233848,0.05961083872222016,267973.31428999995,61761.14083999999,204939.75746,-1717.09146
ALPARI BANK,2021-03-01,2021-03,0,2025-08-01T15:52:46.157061,-0.0068075635242101,0.7809474229590783,-0.0259772195990608,1.760140011890876,-0.0087170574152299,0.0278764099237341,2.639623243890941,0.0,0,0.009083465427861702,0.0037628770940102752,-0.04240211907861113,-0.004830608298711682,0.7809474229590783,0.8830886690587524,-0.006807563524210136,-0.008717057415229927,0.010164594457982734,0.0010811290301210319,0.005046770116383527,0.005087757286297406,0.0013248801922871314,0.009083465427861702,0.02764334512413201,-0.025977219599060828,0.24756326245379515,0.13998843151255172,2.6396232438909415,0.027876409923734167,262714.27562,56279.16933999999,205166.03652,-1788.44412
ALPARI BANK,2021-04-01,2021-04,0,2025-08-01T15:52:46.157061,-0.0216718136336166,0.7546489570268717,-0.0254237083575802,2.088021290610172,-0.028717741450274,0.0918954080873993,1.5749397757730048,0.0,0,0.014298013464224305,0.004673126059753327,-0.05939322810079893,-0.004616300622392585,0.7546489570268717,0.8613059148221,-0.021671813633616664,-0.028717741450274035,0.016156778305368286,0.0018587648411439806,0.007721215571103047,0.007086576773451138,0.002413450713697811,0.014298013464224307,0.04130841110122509,-0.025423708357580236,0.3542241531643483,0.1343015093237613,1.5749397757730048,0.09189540808739936,269358.41959,64843.92974000001,203271.05041,-5837.48547
ALPARI BANK,2021-05-01,2021-05,0,2025-08-01T15:52:46.157061,-0.0206907097824498,0.7571050144452105,-0.0220023288165659,1.6101753243971049,-0.027328718457388,0.0210597511294859,1.8134645313114093,0.0,0,0.020182577678097217,0.007879614872099623,-0.08467596449461505,-0.004544258774692134,0.7571050144452105,0.8659200367048334,-0.02069070978244984,-0.02732871845738801,0.022813784210898413,0.002631206532801201,0.011039221773503359,0.011008366405108126,0.003128751533008503,0.020182577678097214,0.05452970172203922,-0.022002328816565928,0.34953012140442297,0.1510811055588772,1.8134645313114095,0.021059751129485958,267923.12242,63859.67095,202845.93947,-5543.51957
ALPARI BANK,2021-06-01,2021-06,0,2025-08-01T15:52:46.157061,-0.0231710894457653,0.8083212022139274,-0.024474371155695,1.436090890784501,-0.0286656954961735,0.0213283108882818,4.628445872301204,0.0,0,0.02840663535408715,0.008627806942131914,-0.1519866973829981,-0.0047766817245333566,0.8083212022139274,0.9258733391951378,-0.023171089445765344,-0.028665695496173517,0.03224498391868815,0.0038383485646010006,0.02053667794396287,0.012467752159343022,0.0038399452172111093,0.028406635354087148,0.0767225765034806,-0.024474371155695004,0.1356133529390258,0.14394838615979452,5.679238772991713,0.021328310888281847,250574.23103,46832.85401,202544.46367,-5806.07792
ALPARI BANK,2021-07-01,2021-07,0,2025-08-01T15:52:46.157061,-0.0219577082961284,0.7819691887563076,-0.0259839967819669,1.335765757021566,-0.0280800172332254,0.0090549972111471,4.628445872301204,0.0,0,0.033508152982253764,0.008500660972467357,-0.1570900548872603,-0.00472543677996989,0.7819691887563076,0.8950496003693829,-0.02195770829612847,-0.028080017233225483,0.03808820214890931,0.0045800491666555445,0.02147179450199221,0.013162327011599894,0.004661666039132538,0.033508152982253764,0.08770229920085558,-0.02598399678196694,0.09376136591779911,0.13294115059961523,6.647122915293957,0.009054997211147163,259203.51219000004,55289.50223,202689.16015,-5691.51511
ALPARI BANK,2021-08-01,2021-08,0,2025-08-01T15:52:46.157061,-0.0162595695241233,0.6971129054660669,-0.0208304810071246,1.2230809763875286,-0.0233241550925709,0.0118350970568278,2.178870597432008,0.0,0,0.03670990589819818,0.00822863167566646,-0.1227442501926176,-0.0038107154726671217,0.6971129054660669,0.7943915710194283,-0.016259569524123305,-0.023324155092570967,0.041661721205339314,0.00495181530714114,0.016557025742667417,0.012852156516722014,0.004623524841055555,0.03670990589819818,0.0898821646296233,-0.020830481007124636,0.20199128486257822,0.131627363993829,2.178870597432008,0.011835097056827873,292047.40894,87344.48158,203590.01778,-4748.56515
ALPARI BANK,2021-09-01,2021-09,0,2025-08-01T15:52:46.157061,-0.0225523956641512,0.752347700120036,-0.0213298128958201,1.2569018726864327,-0.0299760279197412,0.0353100921667494,2.2569103959175814,0.0,0,0.047988604150555496,0.009203558287128585,-0.1973470783859645,-0.004483743532242999,0.752347700120036,0.8627299839607079,-0.022552395664151292,-0.029976027919741216,0.054321202321300416,0.006332598170744913,0.026042010800481796,0.01486447412426398,0.005660915837135393,0.0479886041505555,0.11083453310843246,-0.021329812895820116,0.2840895660674439,0.1559110932714086,2.2569103959175814,0.035310092166749435,268913.8019,65391.380990000005,202316.68039,-6064.65046
ALPARI BANK,2021-10-01,2021-10,0,2025-08-01T15:52:46.157061,-0.0336648197585445,0.8106939082844105,-0.1003583856794218,1.328814661556485,-0.0413534612603994,0.0601168049788161,0.2571006646689805,0.0,0,0.06074667895214099,0.010745680190941473,-0.33429156781604996,-0.004207328571830195,0.8140750189339617,0.9442433557700681,-0.03366481975854456,-0.041353461260399474,0.06854368816102695,0.0077970092088859525,0.04290727456505341,0.01761556623430123,0.006869886043359757,0.06074667895214099,0.13722768880901393,-0.10035838567942189,0.6286801743801723,0.029371767524558896,0.2571006646689805,0.060116804978816135,245699.3725,44647.91319000001,200017.72132,-8271.425089999999
ALPARI BANK,2021-11-01,2021-11,0,2025-08-01T15:52:46.157061,-0.0261914794929878,0.8106939082844105,-0.0775127766104518,1.1969486874208817,-0.0300603966867759,0.0137660777434087,0.741674960593462,0.0,0,0.07195801138184513,0.01620319203549689,-0.579381959500709,-0.004506914499314855,0.8712952049801113,0.9999983300027889,-0.02619147949298787,-0.030060396686775907,0.08056448062973115,0.00860646924788601,0.06929642608885185,0.023894417639425992,0.007691225603929104,0.07195801138184514,0.16041920675509716,-0.0775127766104518,0.44207657439226217,0.04072164410692331,0.741674960593462,0.013766077743408791,232000.38744,28813.956400000003,202140.82513,-6076.43339
ALPARI BANK,2021-12-01,2021-12,0,2025-08-01T15:52:46.157061,-0.0344643681390095,0.8106939082844105,-0.079626006205366,1.2451373298345771,-0.0397625913665161,0.0282408175481193,0.6690775982116514,0.0,0,0.07879378458161594,0.01659642384594147,-0.6122436657902709,-0.004549653167007018,0.8667535730086193,1.0051486127769134,-0.03446436813900959,-0.03976259136651619,0.08779087986606823,0.00899709528445228,0.06990925271157288,0.02494002669888916,0.00834360285294769,0.07879378458161594,0.1763259099830571,-0.07962600620536604,0.4676160676892118,0.04026554436481743,0.6690775982116514,0.02824081754811934,230811.64024,29704.713459999995,200056.81387,-7954.77734
ALPARI BANK,2022-01-01,2022-01,0,2025-08-01T15:52:46.157061,-0.0221659720736575,0.8106939082844105,-0.0417933730687732,1.1599533448866832,-0.0248976164784826,0.014473731870112,2.2161216961703185,0.0,0,0.08784324569274882,0.022370732024464095,-0.8361129926701778,-0.004653644138901679,0.8902849030875729,1.0172880145243972,-0.02216597207365752,-0.02489761647848269,0.09754949113392797,0.009706245441179151,0.09238636231408603,0.031409674807961654,0.009038942783497556,0.08784324569274882,0.19592930287434226,-0.041793373068773225,0.3371776976825526,0.07850473434640828,2.2161216961703185,0.014473731870112087,228057.34137,23960.035600000003,203036.00806,-5055.11266
ALPARI BANK,2022-02-01,2022-02,0,2025-08-01T15:52:46.157061,-0.0078534650967977,0.8106939082844105,-0.0584771511580106,1.8624046040695756,-0.0089184296991138,0.0095909856907386,2.06989010954945,0.0,0,0.007680882732157296,0.0008168638026998516,-0.06792038293327712,-0.006325108027199299,0.8805883279629547,1.0164439256880917,-0.007853465096797782,-0.008918429699113804,0.008237030989966775,0.0005561482578094793,0.004917898626410275,0.0011833485747588467,0.0003664847720589953,0.007680882732157296,0.015509446968138675,-0.05847715115801065,0.3649255475636279,0.08542058994881511,2.06989010954945,0.009590985690738693,228246.72777,25811.63819,200991.40437,-1792.52771
ALPARI BANK,2022-03-01,2022-03,0,2025-08-01T15:52:46.157061,-0.024455902246856,0.8106939082844105,-0.0565817195196033,2.1922159677332385,-0.0280281690735357,0.061425055339581,4.628445872301204,0.0,1,0.014859128796473036,0.0008536290120507781,-0.13571988562071863,-0.017968935881064366,0.872547264243078,1.026758988334861,-0.024455902246856065,-0.02802816907353575,0.01583407044516005,0.0009749416486870126,0.008904894146828005,0.0018280159453429722,0.000974386933292194,0.014859128796473036,0.0319610762918565,-0.056581719519603356,0.38601407999481135,0.29382341263534617,6.9523782210971765,0.061425055339581036,225953.70738,24738.27048,197155.28922,-5525.90178
ALPARI BANK,2022-04-01,2022-04,0,2025-08-01T15:52:46.157061,-0.0273873386184985,0.8106939082844105,-0.0565584674341199,1.900201897716443,-0.0309327768047867,0.0136199957493405,4.628445872301204,0.0,1,0.023457067394631083,0.0004382189134411766,-0.24411085688593215,-0.018525656169795138,0.8853824792819924,1.0468375273543773,-0.027387338618498562,-0.030932776804786705,0.02479313466972744,0.0013360672750963596,0.013904062340532581,0.001984500820204039,0.0015462819067628623,0.02345706739463108,0.04438786414352641,-0.056558467434119956,0.30419933227953977,0.3018987358175824,10.328004478387767,0.013619995749340587,221619.87313,21295.866830000003,196218.35273,-6069.57851
ALPARI BANK,2022-05-01,2022-05,0,2025-08-01T15:52:46.157061,-0.029645603071518,0.8106939082844105,-0.0579008251225141,1.7473989428426115,-0.0339260564084879,0.0195971087645508,4.628445872301204,0.0,1,0.0313700555191945,0.00015089638363578316,-0.2919820811697281,-0.018731792503515622,0.8738299174701892,1.038758265997592,-0.029645603071518003,-0.03392605640848794,0.033018933915161496,0.001648878395966987,0.01534721369414414,0.0021101394964979127,0.0019592431128621296,0.03137005551919451,0.05568481224143505,-0.057900825122514134,0.4007910596018082,0.29726979931365005,6.9035691156796695,0.019597108764550834,223343.58974,23995.65337,195164.31059,-6621.15541
